Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,x coordinate,y coordinate,Location
2018,67,105679,105679,131-137 Lonsdale Street,Melbourne (CBD),Boom Boom Fry,4512,Takeaway Food Services,Seats - Outdoor,2,144.96851,-37.81104,"(-37.81103613, 144.9685148)"
2018,67,108582,108582,210-222 Russell Street,Melbourne (CBD),Home Kitchen & Bar,4511,Cafes and Restaurants,Seats - Indoor,80,144.96797,-37.81134,"(-37.81133822, 144.9679732)"
2018,58,102272,102272,10-26 Crossley Street,Melbourne (CBD),Traveller,4512,Takeaway Food Services,Seats - Indoor,5,144.97121,-37.81138,"(-37.81138368, 144.9712096)"
2018,58,102272,102272,10-26 Crossley Street,Melbourne (CBD),Traveller,4512,Takeaway Food Services,Seats - Outdoor,4,144.97121,-37.81138,"(-37.81138368, 144.9712096)"
2018,58,105831,105831,47-55 Little Bourke Street,Melbourne (CBD),Crossley Hotel,4400,Accommodation,Seats - Indoor,80,144.97111,-37.81102,"(-37.8110213, 144.9711096)"
2018,58,105831,105831,47-55 Little Bourke Street,Melbourne (CBD),Bodega Underground,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,144.97111,-37.81102,"(-37.8110213, 144.9711096)"
2018,37,102155,102155,106-120 Collins Street,Melbourne (CBD),Elements Catering (Kiosk),4511,Cafes and Restaurants,Seats - Outdoor,82,144.96935,-37.81400,"(-37.81400035, 144.9693468)"
2018,87,103612,103612,305-307 Exhibition Street,Melbourne (CBD),B & B' Guette Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96876,-37.80879,"(-37.80879389, 144.9687626)"
2018,87,103614,103614,311 Exhibition Street,Melbourne (CBD),Food Stories Chinese Canteen,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96870,-37.80870,"(-37.80869912, 144.9687045)"
2018,87,105441,105441,141-149 La Trobe Street,Melbourne (CBD),Little League,4512,Takeaway Food Services,Seats - Indoor,16,144.96748,-37.80877,"(-37.80877308, 144.9674797)"
2018,87,105441,105441,141-149 La Trobe Street,Melbourne (CBD),Little League,4512,Takeaway Food Services,Seats - Outdoor,9,144.96748,-37.80877,"(-37.80877308, 144.9674797)"
2018,48,106560,106560,12-18 Meyers Place,Melbourne (CBD),Pizza Pizza Pizza,4511,Cafes and Restaurants,Seats - Indoor,40,144.97248,-37.81223,"(-37.81223151, 144.9724844)"
2018,48,106560,106560,12-18 Meyers Place,Melbourne (CBD),San Telmo Restaurant,4511,Cafes and Restaurants,Seats - Indoor,85,144.97248,-37.81223,"(-37.81223151, 144.9724844)"
2018,48,106560,106560,12-18 Meyers Place,Melbourne (CBD),Lily Blacks,4511,Cafes and Restaurants,Seats - Indoor,100,144.97248,-37.81223,"(-37.81223151, 144.9724844)"
2018,57,106434,106434,14-16 Market Lane,Melbourne (CBD),HuTong Dumpling Bar,4511,Cafes and Restaurants,Seats - Indoor,110,144.96946,-37.81187,"(-37.81187227, 144.9694568)"
2018,58,105827,105827,27-35 Little Bourke Street,Melbourne (CBD),Mezzo,4511,Cafes and Restaurants,Seats - Indoor,90,144.97183,-37.81094,"(-37.81094292, 144.9718303)"
2018,58,105827,105827,27-35 Little Bourke Street,Melbourne (CBD),Mezzo,4511,Cafes and Restaurants,Seats - Outdoor,16,144.97183,-37.81094,"(-37.81094292, 144.9718303)"
2018,58,105659,105659,16-22 Liverpool Street,Melbourne (CBD),Ruyi,4511,Cafes and Restaurants,Seats - Indoor,45,144.97155,-37.81106,"(-37.81105968, 144.971549)"
2018,58,102269,102269,27-29 Crossley Street,Melbourne (CBD),Gingerboy,4511,Cafes and Restaurants,Seats - Indoor,100,144.97093,-37.81125,"(-37.81125196, 144.9709311)"
2018,67,105683,105683,157-159 Lonsdale Street,Melbourne (CBD),Kokoro Ramen,4511,Cafes and Restaurants,Seats - Indoor,59,144.96786,-37.81094,"(-37.81093521, 144.9678633)"
2018,67,105675,105675,113 Lonsdale Street,Melbourne (CBD),Seamstress,4511,Cafes and Restaurants,Seats - Indoor,20,144.96901,-37.81057,"(-37.81056542, 144.9690111)"
2018,77,108576,108576,260-262 Russell Street,Melbourne (CBD),Xian Famous Foods / Little Lamb Hot Pot,4511,Cafes and Restaurants,Seats - Indoor,62,144.96722,-37.81025,"(-37.81025482, 144.9672244)"
2018,78,110715,580091,38-40 Lonsdale Street,Melbourne (CBD),Madam's Kitchen,4511,Cafes and Restaurants,Seats - Indoor,46,144.97073,-37.80919,"(-37.8091852, 144.970729)"
2018,87,103610,103610,295-301 Exhibition Street,Melbourne (CBD),Miss Chu,4511,Cafes and Restaurants,Seats - Indoor,50,144.96883,-37.80893,"(-37.80893103, 144.9688278)"
2018,87,103610,103610,295-301 Exhibition Street,Melbourne (CBD),Miss Chu,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96883,-37.80893,"(-37.80893103, 144.9688278)"
2018,87,101028,101028,10-14 Bennetts Lane,Melbourne (CBD),Fraser Place Melbourne,4400,Accommodation,Seats - Indoor,46,144.96792,-37.80905,"(-37.80905204, 144.9679205)"
2018,104,103227,103227,441-447 Elizabeth Street,Melbourne (CBD),Sambal Kampung,4512,Takeaway Food Services,Seats - Indoor,16,144.96009,-37.80874,"(-37.80873514, 144.9600926)"
2018,88,110858,108992,299 Spring Street,Melbourne (CBD),Lost Angel Bar & Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,144.97102,-37.80816,"(-37.80816447, 144.9710236)"
2018,88,110858,108992,299 Spring Street,Melbourne (CBD),Lost Angel Bar & Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,90,144.97102,-37.80816,"(-37.80816447, 144.9710236)"
2018,78,603923,580091,32-54 Lonsdale Street,Melbourne (CBD),Urban Table Expresso,4511,Cafes and Restaurants,Seats - Indoor,71,144.97073,-37.80919,"(-37.8091852, 144.970729)"
2018,78,603923,580091,32-54 Lonsdale Street,Melbourne (CBD),Shuji Sushi,4511,Cafes and Restaurants,Seats - Indoor,40,144.97073,-37.80919,"(-37.8091852, 144.970729)"
2018,78,603923,580091,32-54 Lonsdale Street,Melbourne (CBD),Shuji Sushi,4511,Cafes and Restaurants,Seats - Outdoor,14,144.97073,-37.80919,"(-37.8091852, 144.970729)"
2018,78,603923,580091,32-54 Lonsdale Street,Melbourne (CBD),Zoom Organic,4512,Takeaway Food Services,Seats - Indoor,14,144.97073,-37.80919,"(-37.8091852, 144.970729)"
2018,78,603923,580091,32-54 Lonsdale Street,Melbourne (CBD),Zoom Organic,4512,Takeaway Food Services,Seats - Outdoor,8,144.97073,-37.80919,"(-37.8091852, 144.970729)"
2018,78,603923,580091,32-54 Lonsdale Street,Melbourne (CBD),Madame's Kitchen,4511,Cafes and Restaurants,Seats - Indoor,21,144.97073,-37.80919,"(-37.8091852, 144.970729)"
2018,78,603923,580091,32-54 Lonsdale Street,Melbourne (CBD),Madame's Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,36,144.97073,-37.80919,"(-37.8091852, 144.970729)"
2018,58,504544,504544,16 Bourke Street,Melbourne (CBD),Red Pepper Indian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,66,144.97241,-37.81128,"(-37.8112762, 144.9724131)"
2018,58,504544,504544,16 Bourke Street,Melbourne (CBD),Red Pepper Indian Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,8,144.97241,-37.81128,"(-37.8112762, 144.9724131)"
2018,58,504545,504545,14 Bourke Street,Melbourne (CBD),Red Pepper Indian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,33,144.97246,-37.81126,"(-37.81126222, 144.9724607)"
2018,58,504545,504545,14 Bourke Street,Melbourne (CBD),Red Pepper Indian Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,16,144.97246,-37.81126,"(-37.81126222, 144.9724607)"
2018,28,102058,102058,11 Collins Street,Melbourne (CBD),Mamasita,4511,Cafes and Restaurants,Seats - Indoor,72,144.97346,-37.81379,"(-37.8137936, 144.9734612)"
2018,115,604778,587480,483 Swanston Street,Melbourne (CBD),Pork Belly House Melbourne,4511,Cafes and Restaurants,Seats - Indoor,24,144.96209,-37.80729,"(-37.80728891, 144.9620899)"
2018,67,103605,103605,231-233 Exhibition Street,Melbourne (CBD),That Schnitzel Place,4512,Takeaway Food Services,Seats - Indoor,20,144.96952,-37.81051,"(-37.81050752, 144.9695162)"
2018,67,105679,105679,131-137 Lonsdale Street,Melbourne (CBD),1st Choice Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,144.96851,-37.81104,"(-37.81103613, 144.9685148)"
2018,97,103615,103615,333-351 Exhibition Street,Melbourne (CBD),The Terrace Restaurant Bar & Grill,4511,Cafes and Restaurants,Seats - Indoor,103,144.96803,-37.80780,"(-37.80780089, 144.9680304)"
2018,97,103615,103615,333-351 Exhibition Street,Melbourne (CBD),The Terrace Restaurant Bar & Grill,4511,Cafes and Restaurants,Seats - Outdoor,15,144.96803,-37.80780,"(-37.80780089, 144.9680304)"
2018,28,102057,102057,1-9 Collins Street,Melbourne (CBD),Signature Coffee,4511,Cafes and Restaurants,Seats - Indoor,30,144.97372,-37.81372,"(-37.81372276, 144.9737195)"
2018,28,102057,102057,1-9 Collins Street,Melbourne (CBD),Signature Coffee,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97372,-37.81372,"(-37.81372276, 144.9737195)"
2018,37,102161,102161,76-84 Collins Street,Melbourne (CBD),The Coffee Commission,4512,Takeaway Food Services,Seats - Indoor,17,144.97067,-37.81364,"(-37.81363931, 144.970669)"
2018,37,102161,102161,76-84 Collins Street,Melbourne (CBD),The Coffee Commission,4512,Takeaway Food Services,Seats - Outdoor,8,144.97067,-37.81364,"(-37.81363931, 144.970669)"
2018,37,102155,102155,106-120 Collins Street,Melbourne (CBD),Elements Catering (Kiosk),4511,Cafes and Restaurants,Seats - Indoor,50,144.96935,-37.81400,"(-37.81400035, 144.9693468)"
2018,68,105901,105901,24-38 Little Bourke Street,Melbourne (CBD),Deli 1884,4511,Cafes and Restaurants,Seats - Indoor,45,144.97141,-37.81034,"(-37.81033983, 144.9714132)"
2018,95,100153,100153,51-53 A'Beckett Street,Melbourne (CBD),Darac Grill & Bar,4511,Cafes and Restaurants,Seats - Indoor,44,144.96207,-37.80910,"(-37.80909777, 144.9620739)"
2018,95,100153,100153,51-53 A'Beckett Street,Melbourne (CBD),Darac Grill & Bar,4511,Cafes and Restaurants,Seats - Outdoor,5,144.96207,-37.80910,"(-37.80909777, 144.9620739)"
2018,17,103924,103924,107-109 Flinders Lane,Melbourne (CBD),Bullrun,4511,Cafes and Restaurants,Seats - Indoor,110,144.97083,-37.81561,"(-37.81560639, 144.9708344)"
2018,17,103924,103924,107-109 Flinders Lane,Melbourne (CBD),Bullrun,4511,Cafes and Restaurants,Seats - Outdoor,4,144.97083,-37.81561,"(-37.81560639, 144.9708344)"
2018,17,103921,103921,91-93 Flinders Lane,Melbourne (CBD),Papa Goose / Mary Fortune Cocktail Bar,4511,Cafes and Restaurants,Seats - Indoor,80,144.97122,-37.81548,"(-37.81547689, 144.9712178)"
2018,17,104023,104023,134-136 Flinders Street,Melbourne (CBD),Desi Dhaba,4511,Cafes and Restaurants,Seats - Indoor,90,144.97043,-37.81630,"(-37.81629509, 144.9704315)"
2018,17,104021,104021,142-148 Flinders Street,Melbourne (CBD),The Duke of Wellington,4520,"Pubs, Taverns and Bars",Seats - Indoor,240,144.97009,-37.81641,"(-37.81640751, 144.9700863)"
2018,18,103915,103915,37-45 Flinders Lane,Melbourne (CBD),Cumulus Inc,4511,Cafes and Restaurants,Seats - Indoor,141,144.97313,-37.81494,"(-37.81494015, 144.9731346)"
2018,18,108975,108975,1-9 Spring Street,Melbourne (CBD),The Truffula Seed Cafe,4511,Cafes and Restaurants,Seats - Indoor,36,144.97401,-37.81499,"(-37.81499345, 144.9740079)"
2018,18,111071,111071,46-74 Flinders Street,Melbourne (CBD),Gazi,4511,Cafes and Restaurants,Seats - Indoor,160,144.97272,-37.81546,"(-37.81546171, 144.972721)"
2018,27,102067,102067,89-105 Collins Street,Melbourne (CBD),Laissez-Faire,4511,Cafes and Restaurants,Seats - Indoor,28,144.97081,-37.81489,"(-37.81489298, 144.9708136)"
2018,27,102067,102067,89-105 Collins Street,Melbourne (CBD),Laissez-Faire,4511,Cafes and Restaurants,Seats - Outdoor,26,144.97081,-37.81489,"(-37.81489298, 144.9708136)"
2018,28,102063,102060,45 Collins Street,Melbourne (CBD),Great Space Cafe,4511,Cafes and Restaurants,Seats - Indoor,65,144.97263,-37.81431,"(-37.81430518, 144.9726256)"
2018,28,102063,102060,45 Collins Street,Melbourne (CBD),Great Space Cafe,4511,Cafes and Restaurants,Seats - Outdoor,27,144.97263,-37.81431,"(-37.81430518, 144.9726256)"
2018,77,108573,108573,270 Russell Street,Melbourne (CBD),Whisky and Alement,4520,"Pubs, Taverns and Bars",Seats - Indoor,45,144.96716,-37.81011,"(-37.81011058, 144.9671579)"
2018,67,110702,110701,28 Corrs Lane,Melbourne (CBD),Yamato Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,28,144.96815,-37.81082,"(-37.81081709, 144.9681526)"
2018,67,108581,108581,226-236 Russell Street,Melbourne (CBD),Thai Chilli Cafe,4511,Cafes and Restaurants,Seats - Indoor,48,144.96764,-37.81098,"(-37.81098245, 144.9676439)"
2018,104,104085,104085,167-175 Franklin Street,Melbourne (CBD),Discovery Cafe,4511,Cafes and Restaurants,Seats - Indoor,50,144.95916,-37.80895,"(-37.80895419, 144.9591562)"
2018,95,105489,105489,200-202 La Trobe Street,Melbourne (CBD),Yami Yami 3,4511,Cafes and Restaurants,Seats - Indoor,80,144.96321,-37.80953,"(-37.80953234, 144.9632105)"
2018,17,103923,103923,103-105 Flinders Lane,Melbourne (CBD),Cafe Kinetic,4511,Cafes and Restaurants,Seats - Indoor,100,144.97096,-37.81557,"(-37.81556737, 144.9709643)"
2018,17,103923,103923,103-105 Flinders Lane,Melbourne (CBD),Cafe Kinetic,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97096,-37.81557,"(-37.81556737, 144.9709643)"
2018,17,103929,103929,137-139 Flinders Lane,Melbourne (CBD),Oter,4511,Cafes and Restaurants,Seats - Indoor,60,144.97004,-37.81573,"(-37.81573195, 144.9700414)"
2018,38,102165,102165,52-54 Collins Street,Melbourne (CBD),Koko Black Chocolate,4511,Cafes and Restaurants,Seats - Indoor,65,144.97184,-37.81356,"(-37.8135584, 144.9718396)"
2018,38,102165,102165,52-54 Collins Street,Melbourne (CBD),Koko Black Chocolate,4511,Cafes and Restaurants,Seats - Outdoor,15,144.97184,-37.81356,"(-37.8135584, 144.9718396)"
2018,57,101219,101219,100-116 Bourke Street,Melbourne (CBD),Killiney Kopitiam Bourke Street,4511,Cafes and Restaurants,Seats - Indoor,80,144.97012,-37.81177,"(-37.81176811, 144.9701235)"
2018,57,101220,101220,98 Bourke Street,Melbourne (CBD),Jaisalmer Palace Indian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.97017,-37.81194,"(-37.81194058, 144.9701689)"
2018,57,101211,101211,160-162 Bourke Street,Melbourne (CBD),Whitte Tomato,4511,Cafes and Restaurants,Seats - Indoor,70,144.96847,-37.81245,"(-37.81244864, 144.9684703)"
2018,57,101210,101210,164-166 Bourke Street,Melbourne (CBD),Melbourne Wok,4511,Cafes and Restaurants,Seats - Indoor,50,144.96839,-37.81247,"(-37.81247281, 144.9683859)"
2018,27,102070,102070,115-119 Collins Street,Melbourne (CBD),Philippe,4511,Cafes and Restaurants,Seats - Indoor,96,144.97001,-37.81474,"(-37.81473535, 144.970007)"
2018,104,100167,100167,106-116 A'Beckett Street,Melbourne (CBD),I Love Dumplings,4511,Cafes and Restaurants,Seats - Indoor,80,144.96001,-37.80913,"(-37.8091287, 144.9600143)"
2018,104,100167,100167,106-116 A'Beckett Street,Melbourne (CBD),I Love Dumplings,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96001,-37.80913,"(-37.8091287, 144.9600143)"
2018,18,103914,103914,31-35 Flinders Lane,Melbourne (CBD),Fonda Flinders Lane,4511,Cafes and Restaurants,Seats - Indoor,130,144.97329,-37.81489,"(-37.8148942, 144.973293)"
2018,38,108982,108982,93-101 Spring Street,Melbourne (CBD),Mamma's Boy,4511,Cafes and Restaurants,Seats - Indoor,12,144.97318,-37.81260,"(-37.81259963, 144.9731832)"
2018,38,108982,108982,93-101 Spring Street,Melbourne (CBD),Mamma's Boy,4511,Cafes and Restaurants,Seats - Outdoor,10,144.97318,-37.81260,"(-37.81259963, 144.9731832)"
2018,48,101111,101111,51 Bourke Street,Melbourne (CBD),The Mess Hall,4511,Cafes and Restaurants,Seats - Indoor,54,144.97180,-37.81201,"(-37.81200664, 144.9717967)"
2018,48,101111,101111,51 Bourke Street,Melbourne (CBD),The Mess Hall,4511,Cafes and Restaurants,Seats - Outdoor,24,144.97180,-37.81201,"(-37.81200664, 144.9717967)"
2018,114,104090,104090,422-428 Queen Street,Melbourne (CBD),Muleta's,4511,Cafes and Restaurants,Seats - Indoor,100,144.95811,-37.80861,"(-37.80861168, 144.9581118)"
2018,114,104090,104090,422-428 Queen Street,Melbourne (CBD),Muleta's,4511,Cafes and Restaurants,Seats - Outdoor,50,144.95811,-37.80861,"(-37.80861168, 144.9581118)"
2018,17,110277,110277,11-15 Duckboard Place,Melbourne (CBD),Lee Ho Fook,4511,Cafes and Restaurants,Seats - Indoor,70,144.97132,-37.81559,"(-37.81559014, 144.9713155)"
2018,17,103592,103592,11-37 Exhibition Street,Melbourne (CBD),Grill'd,4511,Cafes and Restaurants,Seats - Indoor,60,144.97173,-37.81546,"(-37.81546136, 144.9717264)"
2018,17,103592,103592,11-37 Exhibition Street,Melbourne (CBD),Grill'd,4511,Cafes and Restaurants,Seats - Outdoor,36,144.97173,-37.81546,"(-37.81546136, 144.9717264)"
2018,17,103922,103922,95-101 Flinders Lane,Melbourne (CBD),Garden State Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,326,144.97110,-37.81553,"(-37.81552915, 144.9710987)"
2018,17,104027,104027,100-102 Flinders Street,Melbourne (CBD),A Hereford Beefstouw,4511,Cafes and Restaurants,Seats - Indoor,125,144.97137,-37.81594,"(-37.81594021, 144.9713705)"
2018,17,104025,104025,114-128 Flinders Street,Melbourne (CBD),Son of the Bean,4512,Takeaway Food Services,Seats - Indoor,4,144.97076,-37.81590,"(-37.81590475, 144.9707552)"
2018,17,104021,104021,142-148 Flinders Street,Melbourne (CBD),Dutchess,4511,Cafes and Restaurants,Seats - Indoor,100,144.97009,-37.81641,"(-37.81640751, 144.9700863)"
2018,17,107003,107003,10-20 Oliver Lane,Melbourne (CBD),Bowery to Williamsburg,4511,Cafes and Restaurants,Seats - Indoor,20,144.97029,-37.81614,"(-37.81614217, 144.9702949)"
2018,17,107003,107003,10-20 Oliver Lane,Melbourne (CBD),Bowery to Williamsburg,4511,Cafes and Restaurants,Seats - Outdoor,29,144.97029,-37.81614,"(-37.81614217, 144.9702949)"
2018,37,100398,100398,7-19 Alfred Place,Melbourne (CBD),Fratelli Fresh,4511,Cafes and Restaurants,Seats - Indoor,100,144.96991,-37.81401,"(-37.8140131, 144.9699104)"
2018,37,100398,100398,7-19 Alfred Place,Melbourne (CBD),The Cut Steakhouse,4511,Cafes and Restaurants,Seats - Indoor,85,144.96991,-37.81401,"(-37.8140131, 144.9699104)"
2018,37,102157,102157,90-98 Collins Street,Melbourne (CBD),Entrecote City,4511,Cafes and Restaurants,Seats - Outdoor,8,144.97029,-37.81396,"(-37.81395614, 144.9702869)"
2018,38,102167,102167,30-34 Collins Street,Melbourne (CBD),Sensory Lab,4512,Takeaway Food Services,Seats - Indoor,24,144.97247,-37.81347,"(-37.81346538, 144.97247)"
2018,38,105910,105910,25-35 Little Collins Street,Melbourne (CBD),The Crux & Co Patisseries,4511,Cafes and Restaurants,Seats - Indoor,40,144.97271,-37.81291,"(-37.8129059, 144.9727054)"
2018,47,101123,101123,165 Bourke Street,Melbourne (CBD),Pintoh,4511,Cafes and Restaurants,Seats - Indoor,75,144.96863,-37.81293,"(-37.81292566, 144.9686292)"
2018,47,102197,102197,20-26 Coromandel Place,Melbourne (CBD),Oli Levi,4511,Cafes and Restaurants,Seats - Outdoor,2,144.96925,-37.81303,"(-37.8130282, 144.9692548)"
2018,48,101114,101114,65-71 Bourke Street,Melbourne (CBD),Hamodava Cafe,4511,Cafes and Restaurants,Seats - Indoor,70,144.97145,-37.81227,"(-37.81227417, 144.9714501)"
2018,48,105969,105969,34-60 Little Collins Street,Melbourne (CBD),Soi 38,4511,Cafes and Restaurants,Seats - Indoor,37,144.97195,-37.81237,"(-37.81237405, 144.9719461)"
2018,48,105968,105968,62-66 Little Collins Street,Melbourne (CBD),Magic Mountain Saloon,4520,"Pubs, Taverns and Bars",Seats - Indoor,120,144.97144,-37.81281,"(-37.81280967, 144.9714419)"
2018,57,101218,101218,118-122 Bourke Street,Melbourne (CBD),Wagyu One,4511,Cafes and Restaurants,Seats - Indoor,102,144.96955,-37.81208,"(-37.81207508, 144.9695482)"
2018,57,101217,101217,124-128 Bourke Street,Melbourne (CBD),Welcome Stranger,4520,"Pubs, Taverns and Bars",Seats - Outdoor,32,144.96926,-37.81207,"(-37.81207135, 144.9692644)"
2018,57,105836,105836,115-117 Little Bourke Street,Melbourne (CBD),Gyoza Gyoza & Momo Shabu Shabu,4511,Cafes and Restaurants,Seats - Outdoor,3,144.96901,-37.81159,"(-37.81158818, 144.9690101)"
2018,58,105829,105829,37-41 Little Bourke Street,Melbourne (CBD),Kri Kri Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97151,-37.81084,"(-37.81083601, 144.9715058)"
2018,58,105829,105829,37-41 Little Bourke Street,Melbourne (CBD),Vamos,4511,Cafes and Restaurants,Seats - Indoor,100,144.97151,-37.81084,"(-37.81083601, 144.9715058)"
2018,28,102063,102060,45 Collins Street,Melbourne (CBD),Little Flinders,4511,Cafes and Restaurants,Seats - Indoor,60,144.97263,-37.81431,"(-37.81430518, 144.9726256)"
2018,28,102063,102060,45 Collins Street,Melbourne (CBD),Little Flinders,4511,Cafes and Restaurants,Seats - Outdoor,32,144.97263,-37.81431,"(-37.81430518, 144.9726256)"
2018,77,105751,105751,166-170 Lonsdale Street,Melbourne (CBD),Goody's Burger House,4511,Cafes and Restaurants,Seats - Indoor,35,144.96737,-37.81057,"(-37.81056736, 144.9673695)"
2018,77,105751,105751,166-170 Lonsdale Street,Melbourne (CBD),Goody's Burger House,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96737,-37.81057,"(-37.81056736, 144.9673695)"
2018,77,108570,108570,276-284 Russell Street,Melbourne (CBD),Fukutontei,4511,Cafes and Restaurants,Seats - Indoor,48,144.96707,-37.80992,"(-37.80992181, 144.9670695)"
2018,77,105751,105751,166-170 Lonsdale Street,Melbourne (CBD),Melina on the Rooftop,4511,Cafes and Restaurants,Seats - Outdoor,100,144.96737,-37.81057,"(-37.81056736, 144.9673695)"
2018,68,105669,105669,23-33 Lonsdale Street,Melbourne (CBD),Creole Kitchen Lobby,4512,Takeaway Food Services,Seats - Indoor,12,144.97138,-37.80989,"(-37.80988878, 144.9713825)"
2018,68,105669,105669,23-33 Lonsdale Street,Melbourne (CBD),Creole Kitchen Lobby,4512,Takeaway Food Services,Seats - Outdoor,6,144.97138,-37.80989,"(-37.80988878, 144.9713825)"
